"Date","Season","Team","Spread","Team2"
310,2017,"la-monroe",4,"texas state"
310,2017,"la.-lafayette",1,"georgia state"
310,2017,"troy",-1,"georgia southern"
310,2017,"georgia",10,"kentucky"
310,2017,"alabama",4,"south carolina"
310,2017,"vanderbilt",6.5,"florida"
310,2017,"mississippi",4.5,"arkansas"
310,2017,"seton hall",10.5,"villanova"
310,2017,"xavier",2.5,"creighton"
310,2017,"ball state",7,"akron"
310,2017,"kent state",3,"ohio"
310,2017,"duke",2.5,"north carolina"
310,2017,"notre dame",2.5,"florida state"
310,2017,"tcu",4,"iowa state"
310,2017,"kansas state",6.5,"west virginia"
310,2017,"california",8,"oregon"
310,2017,"ucla",-3,"arizona"
310,2017,"cs fullerton",2,"uc davis"
310,2017,"long beach state",5.5,"california-irvine"
310,2017,"fresno state",6,"nevada"
310,2017,"san diego state",-1.5,"colorado state"
310,2017,"idaho",3.5,"north dakota"
310,2017,"md eastern shore",10,"nc central"
310,2017,"howard",3.5,"norfolk st"
310,2017,"grambling",11,"texas southern"
310,2017,"southern",1.5,"alcorn state"
310,2017,"utah valley",4.5,"cs bakersfield"
310,2017,"umkc",8,"new mexico state"
310,2017,"sam houston st",2,"new orleans"
311,2017,"texas state",8,"ut arlington"
311,2017,"troy",2.5,"georgia state"
311,2017,"michigan",-3,"minnesota"
311,2017,"northwestern",4.5,"wisconsin"
311,2017,"davidson",3,"rhode island"
311,2017,"richmond",6,"va commonwealth"
311,2017,"alabama",10.5,"kentucky"
311,2017,"vanderbilt",-2,"arkansas"
311,2017,"central florida",9,"smu"
311,2017,"connecticut",10,"cincinnati"
311,2017,"creighton",8.5,"villanova"
311,2017,"colorado state",4.5,"nevada"
311,2017,"iowa state",3,"west virginia"
311,2017,"kent state",4,"akron"
311,2017,"marshall",9,"middle tenn st"
311,2017,"duke",-4,"notre dame"
311,2017,"arizona",2,"oregon"
311,2017,"uc davis",6,"california-irvine"
311,2017,"weber state",1,"north dakota"
311,2017,"albany ny",10,"vermont"
311,2017,"norfolk st",7.5,"nc central"
311,2017,"alcorn state",7,"texas southern"
311,2017,"texas a&m corpus",1,"new orleans"
311,2017,"new mexico state",-1.5,"cs bakersfield"
311,2017,"pennsylvania",6,"princeton"
311,2017,"yale",2.5,"harvard"
312,2017,"arkansas",7.5,"kentucky"
312,2017,"troy",-1,"texas state"
312,2017,"michigan",1,"wisconsin"
312,2017,"cincinnati",1.5,"smu"
312,2017,"yale",7,"princeton"
313,2017,"norfolk st",7,"liberty"
314,2017,"mount st marys",1.5,"new orleans"
314,2017,"mississippi",1.5,"monmouth"
314,2017,"indiana",-3,"georgia tech"
314,2017,"valparaiso",9,"illinois"
314,2017,"cs bakersfield",11,"california"
314,2017,"col charleston",3.5,"colorado state"
314,2017,"richmond",7.5,"alabama"
314,2017,"oakland",11,"clemson"
314,2017,"boise state",10.5,"utah"
314,2017,"st. francis pa",2.5,"jacksonville"
314,2017,"houston baptist",-1,"campbell"
314,2017,"canisius",4.5,"samford"
315,2017,"nc central",-3.5,"uc davis"
315,2017,"belmont",7,"georgia"
315,2017,"ut arlington",4.5,"byu"
315,2017,"akron",8.5,"houston"
315,2017,"south dakota",12,"iowa"
315,2017,"fresno state",10.5,"tcu"
315,2017,"california-irvine",11,"illinois state"
315,2017,"colorado",3,"central florida"
315,2017,"loyola maryland",11.5,"george mason"
315,2017,"hampton",11,"coastal carolina"
315,2017,"toledo",5.5,"geastern washington"
315,2017,"eastern washington",6.5,"wyoming"
315,2017,"wisc green bay",1,"umkc"
315,2017,"san francisco",1,"rice"
315,2017,"utah valley",4,"georgia southern"
315,2017,"ball state",5,"ipfw"
315,2017,"fairfield",3.5,"md baltimore co"
315,2017,"georgia state",-2,"texas a&m corpus"
315,2017,"stephen f. austin",4,"idaho"
315,2017,"nc greensboro",12.5,"syracuse"
316,2017,"mount st marys",26.5,"villanova"
316,2017,"virginia tech",5,"wisconsin"
316,2017,"princeton",7,"notre dame"
316,2017,"bucknell",14,"west virginia"
316,2017,"nc wilmington",9,"virginia"
316,2017,"e tennessee st",11,"florida"
316,2017,"fla gulf coast",12,"florida state"
316,2017,"xavier",2,"maryland"
316,2017,"nevada",6.5,"iowa state"
316,2017,"vermont",9,"purdue"
316,2017,"middle tenn st",1.5,"minnesota"
316,2017,"winthrop",11.5,"butler"
316,2017,"south dakota state",22.5,"gonzaga"
316,2017,"vanderbilt",-1.5,"northwestern"
316,2017,"north dakota",16.5,"arizona"
316,2017,"va commonwealth",4.5,"saint marys ca"
316,2017,"st. peter's",1.5,"albany ny"
316,2017,"furman",-5,"usc upstate"
316,2017,"nc asheville",-3,"tenn-martin"
316,2017,"lamar",8.5,"texas state"
316,2017,"weber state",-1,"cs fullerton"
316,2017,"stony brook",1.5,"illinois-chicago"
317,2017,"troy",19,"duke"
317,2017,"marquette",1,"south carolina"
317,2017,"texas southern",24.5,"north carolina"
317,2017,"seton hall",1.5,"arkansas"
317,2017,"jacksonville st",19.5,"louisville"
317,2017,"oklahoma state",1.5,"michigan"
317,2017,"northern kentucky",19.5,"kentucky"
317,2017,"wichita state",-6.5,"dayton"
317,2017,"new mexico state",12,"baylor"
317,2017,"usc",6.5,"smu"
317,2017,"uc davis",22.5,"kansas"
317,2017,"michigan state",1,"miami (fl)"
317,2017,"iona",14.5,"oregon"
317,2017,"rhode island",2,"creighton"
317,2017,"kent state",17,"ucla"
317,2017,"kansas state",3.5,"cincinnati"
318,2017,"notre dame",3,"west virginia"
318,2017,"wisconsin",5,"villanova"
318,2017,"virginia",1.5,"florida"
318,2017,"xavier",5.5,"florida state"
318,2017,"middle tenn st",4.5,"butler"
318,2017,"iowa state",1,"purdue"
318,2017,"northwestern",10.5,"gonzaga"
318,2017,"saint marys ca",2.5,"arizona"
318,2017,"mississippi",7,"syracuse"
318,2017,"st. francis pa",6,"md baltimore co"
319,2017,"arkansas",10,"north carolina"
319,2017,"south carolina",7,"duke"
319,2017,"michigan",3,"louisville"
319,2017,"wichita state",2.5,"kentucky"
319,2017,"usc",6.5,"baylor"
319,2017,"michigan state",8,"kansas"
319,2017,"rhode island",4.5,"oregon"
319,2017,"cincinnati",2.5,"ucla"
319,2017,"oakland",4.5,"richmond"
319,2017,"tcu",2,"iowa"
319,2017,"belmont",4.5,"georgia tech"
320,2017,"central florida",5.5,"illinois state"
320,2017,"akron",5.5,"ut arlington"
320,2017,"boise state",7,"illinois"
320,2017,"cs bakersfield",6,"colorado state"
320,2017,"loyola maryland",5,"coastal carolina"
320,2017,"utah valley",4,"rice"
320,2017,"umkc",9,"wyoming"
320,2017,"geastern washington",-6,"illinois-chicago"
320,2017,"tenn-martin",-1.5,"campbell"
320,2017,"samford",-1,"liberty"
320,2017,"weber state",5.5,"texas a&m corpus"
321,2017,"georgia tech",5,"mississippi"
321,2017,"richmond",8,"tcu"
322,2017,"illinois",3.5,"central florida"
322,2017,"cs bakersfield",6.5,"ut arlington"
322,2017,"idaho",5,"texas state"
322,2017,"illinois-chicago",3.5,"coastal carolina"
322,2017,"utah valley",3,"wyoming"
323,2017,"purdue",4,"kansas"
323,2017,"west virginia",3,"gonzaga"
323,2017,"xavier",7.5,"arizona"
324,2017,"wisconsin",1.5,"florida"
324,2017,"south carolina",3,"baylor"
324,2017,"ucla",1.5,"kentucky"
324,2017,"butler",7,"north carolina"
325,2017,"oregon",6,"kansas"
325,2017,"xavier",8.5,"gonzaga"
325,2017,"furman",-6,"campbell"
325,2017,"st. peter's",-1,"texas state"
326,2017,"south carolina",4.5,"florida"
326,2017,"kentucky",2.5,"north carolina"
326,2017,"liberty",3,"md baltimore co"
328,2017,"cs bakersfield",2,"georgia tech"
328,2017,"tcu",-2.5,"central florida"
329,2017,"coastal carolina",7.5,"wyoming"
329,2017,"texas a&m corpus",2.5,"md baltimore co"
329,2017,"furman",3,"st. peter's"
330,2017,"georgia tech",3.5,"tcu"
331,2017,"coastal carolina",8.5,"wyoming"
331,2017,"st. peter's",-1.5,"texas a&m corpus"
401,2017,"south carolina",7,"gonzaga"
401,2017,"oregon",4,"north carolina"
403,2017,"north carolina",-2,"gonzaga"
1110,2018,"texas a&m",6,"west virginia"
1110,2018,"elon",18.5,"duke"
1110,2018,"delaware",10.5,"richmond"
1110,2018,"towson",4.5,"old dominion"
1110,2018,"wright state",12,"loyola chicago"
1110,2018,"detroit",19,"virginia tech"
1110,2018,"cornell",16.5,"syracuse"
1110,2018,"bowling green",5,"drexel"
1110,2018,"ball state",5.5,"dayton"
1110,2018,"miami (oh)",9,"fordham"
1110,2018,"la.-lafayette",8,"mississippi"
1110,2018,"indiana state",14.5,"indiana"
1110,2018,"northern iowa",18,"north carolina"
1110,2018,"cal poly slo",18.5,"stanford"
1110,2018,"georgia southern",10.5,"wake forest"
1110,2018,"arkansas state",5.5,"evansville"
1110,2018,"missouri st",-1.5,"western kentucky"
1110,2018,"iowa state",4,"missouri"
1110,2018,"florida atlantic",4,"south florida"
1110,2018,"pepperdine",20,"oklahoma state"
1110,2018,"columbia",25.5,"villanova"
1110,2018,"south alabama",22.5,"texas tech"
1110,2018,"la-monroe",24.5,"tcu"
1110,2018,"yale",9,"creighton"
1110,2018,"cs fullerton",23.5,"usc"
1110,2018,"long beach state",13.5,"san francisco"
1110,2018,"georgia tech",7,"ucla"
1110,2018,"cal riverside",12.5,"california"
1110,2018,"alabama",-7.5,"memphis"
1110,2018,"pittsburgh",2.5,"navy"
1110,2018,"north dakota",6,"troy"
1110,2018,"utah state",1,"weber state"
1110,2018,"e tennessee st",4.5,"northern kentucky"
1110,2018,"siena",16,"col charleston"
1110,2018,"western carolina",20.5,"clemson"
1110,2018,"ipfw",7,"oakland"
1110,2018,"tenn-martin",8,"marshall"
1110,2018,"south carolina",-5,"wofford"
1110,2018,"nc greensboro",18.5,"virginia"
1110,2018,"morehead state",26,"xavier"
1110,2018,"vmi",21.5,"nc state"
1110,2018,"no. colorado",11,"colorado"
1110,2018,"mercer",8,"central florida"
1110,2018,"austin peay",25.5,"vanderbilt"
1110,2018,"niagara",10,"st. bonaventure"
1110,2018,"nebraska omaha",8,"montana state"
1110,2018,"samford",11,"arkansas"
1110,2018,"northern arizona",34.5,"arizona"
1110,2018,"tennessee state",25.5,"kansas"
1110,2018,"tennessee-chattanooga",12,"wyoming"
1110,2018,"california-irvine",6.5,"south dakota state"
1110,2018,"sacramento state",16.5,"colorado state"
1110,2018,"idaho",10.5,"nevada"
1110,2018,"belmont",3,"washington"
1110,2018,"southern utah",23,"oregon state"
1110,2018,"idaho state",19.5,"arizona state"
1110,2018,"fairleigh dickinson",23,"seton hall"
1110,2018,"utah valley",20.5,"kentucky"
1110,2018,"north florida",28.5,"michigan state"
1110,2018,"siu edwardsville",29,"purdue"
1110,2018,"eastern kentucky",-1,"rice"
1111,2018,"iupui",9,"bradley"
1111,2018,"notre dame",-8,"depaul"
1111,2018,"loyola marymount",13,"ut arlington"
1111,2018,"cleveland state",7.5,"akron"
1111,2018,"kent state",-4.5,"youngstown state"
1111,2018,"canisius",8.5,"buffalo"
1111,2018,"pennsylvania",-4.5,"fairfield"
1111,2018,"dartmouth",-1.5,"quinnipiac"
1111,2018,"st. peter's",7.5,"la salle"
1111,2018,"north dakota state",1.5,"california-santa barbara"
1111,2018,"eastern illinois",10.5,"nebraska"
1111,2018,"portland state",1,"portland"
1111,2018,"florida a&m",24,"unlv"
1112,2018,"massachusetts",9,"harvard"
1112,2018,"george mason",18,"louisville"
1112,2018,"la-monroe",18.5,"smu"
1112,2018,"texas state",3,"air force"
1112,2018,"cal poly slo",9.5,"california"
1112,2018,"san diego",-1,"san jose state"
1112,2018,"yale",13,"wisconsin"
1112,2018,"princeton",8,"butler"
1112,2018,"pacific",18,"stanford"
1112,2018,"ark pine bluff",18.5,"troy"
1112,2018,"north dakota",3.5,"hawaii"
1112,2018,"the citadel",24,"virginia tech"
1112,2018,"monmouth",16,"seton hall"
1112,2018,"nebraska omaha",22,"oklahoma"
1112,2018,"southern utah",21.5,"boise state"
1112,2018,"tenn-martin",18,"illinois"
1112,2018,"california-irvine",4.5,"denver"
1112,2018,"eastern washington",10,"washington"
1112,2018,"vermont",12,"kentucky"
1112,2018,"bucknell",8,"arkansas"
1112,2018,"md baltimore co",22.5,"arizona"
1112,2018,"howard",23.5,"indiana"
1113,2018,"minnesota",2,"providence"
1113,2018,"la salle",2.5,"pennsylvania"
1113,2018,"central mich.igan",21,"michigan"
1113,2018,"western michigan",11.5,"south carolina"
1113,2018,"old dominion",-4.5,"james madison"
1113,2018,"charlotte",13,"oklahoma state"
1113,2018,"north texas",14.5,"nebraska"
1113,2018,"st. joseph's",1,"illinois-chicago"
1113,2018,"wi milwaukee",15.5,"iowa state"
1113,2018,"col charleston",16.5,"wichita state"
1113,2018,"cs northridge",18,"fresno state"
1113,2018,"wyoming",5.5,"oregon state"
1113,2018,"rhode island",1,"nevada"
1113,2018,"ark pine bluff",14,"north dakota"
1113,2018,"troy",2.5,"hawaii"
1113,2018,"jacksonville st",2,"richmond"
1113,2018,"montana",2.5,"pittsburgh"
1113,2018,"vanderbilt",-4.5,"belmont"
1113,2018,"austin peay",29.5,"virginia"
1113,2018,"western carolina",28,"cincinnati"
1113,2018,"middle tenn st",-4,"murray state"
1113,2018,"st. peter's",18.5,"northwestern"
1113,2018,"oral roberts",12,"tulsa"
1113,2018,"eastern kentucky",15,"mississippi"
1113,2018,"se missouri st",18,"louisiana tech"
1113,2018,"tennessee-chattanooga",11.5,"uab"
1113,2018,"rider",23,"xavier"
1113,2018,"tennessee tech",22,"tcu"
1113,2018,"uc davis",5,"no. colorado"
1113,2018,"montana state",6,"utah state"
1113,2018,"north dakota state",25,"usc"
1113,2018,"gardner webb",25,"florida"
1113,2018,"delaware state",22,"depaul"
1113,2018,"wagner",18,"missouri"
1113,2018,"prairie view a&m",27,"oregon"
1114,2018,"nc wilmington",10.5,"davidson"
1114,2018,"wright state",-1,"miami (oh)"
1114,2018,"geastern washington",15.5,"florida state"
1114,2018,"cleveland state",11.5,"rutgers"
1114,2018,"georgia state",-5.5,"rice"
1114,2018,"wisc green bay",5,"northern illinois"
1114,2018,"delaware",7,"bradley"
1114,2018,"arkansas-little rock",13.5,"memphis"
1114,2018,"purdue",-3,"marquette"
1114,2018,"michigan state",2,"duke"
1114,2018,"kansas",-2,"kentucky"
1114,2018,"iona",10,"syracuse"
1114,2018,"elon",4.5,"furman"
1114,2018,"canisius",4,"air force"
1114,2018,"vmi",14,"duquesne"
1114,2018,"denver",10,"colorado"
1114,2018,"nebraska omaha",7,"new mexico"
1114,2018,"eastern washington",16.5,"stanford"
1114,2018,"nicholls state",32,"villanova"
1114,2018,"central conn",25,"st. johns"
1114,2018,"lipscomb",15,"alabama"
1115,2018,"indiana",12,"seton hall"
1115,2018,"california-santa barbara",6,"pittsburgh"
1115,2018,"byu",4.5,"princeton"
1115,2018,"butler",4.5,"maryland"
1115,2018,"ball state",14.5,"oklahoma"
1115,2018,"tex san antonio",6,"texas state"
1115,2018,"creighton",3,"northwestern"
1115,2018,"nevada",-4,"santa clara"
1115,2018,"cal riverside",3.5,"loyola marymount"
1115,2018,"cs fullerton",25.5,"saint marys ca"
1115,2018,"uc davis",3.5,"pacific"
1115,2018,"montana",11,"penn state"
1115,2018,"jacksonville st",1.5,"buffalo"
1115,2018,"eastern illinois",-5,"western illinois"
1115,2018,"niagara",19.5,"minnesota"
1115,2018,"valparaiso",-8.5,"siu edwardsville"
1115,2018,"south dakota",18,"tcu"
1115,2018,"seattle",7.5,"washington state"
1115,2018,"central arkansas",28,"ucla"
1115,2018,"prairie view a&m",17.5,"unlv"
1116,2018,"nebraska",8,"st. johns"
1116,2018,"arkansas state",8.5,"eastern michigan"
1116,2018,"south alabama",13,"la salle"
1116,2018,"southern miss",21,"michigan"
1116,2018,"missouri",3,"utah"
1116,2018,"xavier",3,"wisconsin"
1116,2018,"illinois state",9,"south carolina"
1116,2018,"boise state",-4,"utep"
1116,2018,"appalachian st",11,"iowa state"
1116,2018,"western michigan",2,"tulsa"
1116,2018,"indiana state",7.5,"auburn"
1116,2018,"old dominion",2.5,"temple"
1116,2018,"ohio",10,"clemson"
1116,2018,"hofstra",1.5,"dayton"
1116,2018,"saint louis",14,"virginia tech"
1116,2018,"providence",-9,"washington"
1116,2018,"marshall",-2.5,"morehead state"
1116,2018,"oral roberts",19,"oklahoma state"
1116,2018,"belmont",6,"middle tenn st"
1116,2018,"se missouri st",11,"evansville"
1116,2018,"samford",8,"lsu"
1116,2018,"san jose state",-3,"southern utah"
1116,2018,"wofford",5.5,"california"
1116,2018,"texas southern",15.5,"ohio state"
1116,2018,"north florida",30,"florida"
1116,2018,"cs bakersfield",25,"arizona"
1117,2018,"virginia",-7,"va commonwealth"
1117,2018,"northeastern",8.5,"stanford"
1117,2018,"columbia",13,"penn state"
1117,2018,"fresno state",12.5,"arkansas"
1117,2018,"georgia state",10,"mississippi"
1117,2018,"california-santa barbara",21.5,"texas a&m"
1117,2018,"depaul",7.5,"illinois"
1117,2018,"california-irvine",14.5,"kansas state"
1117,2018,"auburn",-2,"temple"
1117,2018,"indiana state",3.5,"old dominion"
1117,2018,"ohio",1.5,"dayton"
1117,2018,"clemson",-8,"hofstra"
1117,2018,"vermont",-6.5,"bradley"
1117,2018,"coastal carolina",-3,"tex san antonio"
1117,2018,"northern kentucky",-10,"james madison"
1117,2018,"iona",-5,"weber state"
1117,2018,"south carolina",-9.5,"utep"
1117,2018,"appalachian st",6,"western michigan"
1117,2018,"iowa state",-3,"tulsa"
1117,2018,"drexel",12,"houston"
1117,2018,"quinnipiac",17,"colorado"
1117,2018,"drake",10,"wake forest"
1117,2018,"tulane",3,"colorado state"
1117,2018,"long island",2.5,"miami (oh)"
1117,2018,"fordham",14.5,"florida state"
1117,2018,"virginia tech",-8,"washington"
1117,2018,"providence",-10,"saint louis"
1117,2018,"elon",-13.5,"florida intl"
1117,2018,"concordia st. paul",24.5,"wi milwaukee"
1117,2018,"e tennessee st",24,"kentucky"
1117,2018,"nebraska omaha",25.5,"louisville"
1117,2018,"north dakota state",11.5,"missouri st"
1117,2018,"northern arizona",21.5,"arizona state"
1117,2018,"iupui",5.5,"eastern illinois"
1117,2018,"south dakota state",17.5,"kansas"
1117,2018,"no. colorado",1.5,"pepperdine"
1117,2018,"eastern washington",10.5,"unlv"
1117,2018,"sacramento state",13,"san francisco"
1117,2018,"lafayette",29.5,"villanova"
1117,2018,"new mexico",7.5,"new mexico state"
1117,2018,"so carolina st",31,"ucla"
1117,2018,"alabama state",30.5,"oregon"
1118,2018,"princeton",2.5,"st. joseph's"
1118,2018,"col charleston",-5,"charlotte"
1118,2018,"st. joseph's",15,"central florida"
1118,2018,"utah state",16,"gonzaga"
1118,2018,"cs northridge",12,"george mason"
1118,2018,"ut arlington",6.5,"byu"
1118,2018,"nevada",-12.5,"pacific"
1118,2018,"cal poly slo",10,"santa clara"
1118,2018,"long beach state",12,"oregon state"
1118,2018,"bradley",-9,"tex san antonio"
1118,2018,"james madison",2.5,"weber state"
1118,2018,"vermont",-11,"coastal carolina"
1118,2018,"northern kentucky",-2,"iona"
1118,2018,"texas tech",-10,"boston college"
1118,2018,"la salle",8,"northwestern"
1118,2018,"liberty",6,"houston"
1118,2018,"quinnipiac",14.5,"wake forest"
1118,2018,"mercer",-8,"drexel"
1118,2018,"drake",7,"colorado"
1118,2018,"maine",9.5,"south alabama"
1118,2018,"sacred heart",7,"st. peter's"
1118,2018,"concordia st. paul",16.5,"elon"
1118,2018,"florida intl",11,"wi milwaukee"
1118,2018,"seattle",4,"detroit"
1118,2018,"houston baptist",17,"belmont"
1118,2018,"furman",11,"butler"
1118,2018,"middle tenn st",-7,"tennessee state"
1118,2018,"ipfw",6,"illinois-chicago"
1118,2018,"montana state",7,"louisiana tech"
1118,2018,"tenn-martin",6,"akron"
1118,2018,"portland state",2.5,"cal riverside"
1118,2018,"fairfield",22.5,"purdue"
1118,2018,"youngstown state",5.5,"canisius"
1118,2018,"harvard",-3.5,"manhattan"
1118,2018,"idaho state",11.5,"washington state"
1118,2018,"murray state",1,"wright state"
1118,2018,"njit",25.5,"seton hall"
1118,2018,"long island",-5.5,"hartford"
1118,2018,"bucknell",10.5,"maryland"
1119,2018,"northeastern",9.5,"ohio state"
1119,2018,"marshall",13.5,"illinois"
1119,2018,"south florida",14,"indiana"
1119,2018,"saint marys ca",-21,"san jose state"
1119,2018,"usc",-1.5,"vanderbilt"
1119,2018,"ball state",16.5,"oregon"
1119,2018,"utep",-4,"appalachian st"
1119,2018,"south carolina",-9,"western michigan"
1119,2018,"illinois state",1,"tulsa"
1119,2018,"boise state",1,"iowa state"
1119,2018,"tex san antonio",-1,"james madison"
1119,2018,"bradley",-3,"weber state"
1119,2018,"coastal carolina",4,"iona"
1119,2018,"vermont",-3.5,"northern kentucky"
1119,2018,"maine",6,"sacred heart"
1119,2018,"st. peter's",-2,"south alabama"
1119,2018,"indiana state",1.5,"ohio"
1119,2018,"old dominion",-2,"dayton"
1119,2018,"auburn",-7.5,"hofstra"
1119,2018,"temple",1.5,"clemson"
1119,2018,"texas tech",-3,"northwestern"
1119,2018,"liberty",-10.5,"quinnipiac"
1119,2018,"houston",-1.5,"wake forest"
1119,2018,"drexel",1,"drake"
1119,2018,"mercer",-2,"colorado"
1119,2018,"hartford",7,"miami (oh)"
1119,2018,"colorado state",12.5,"florida state"
1119,2018,"fordham",4,"tulane"
1119,2018,"concordia st. paul",6,"florida intl"
1119,2018,"elon",2.5,"wi milwaukee"
1119,2018,"seattle",13,"belmont"
1119,2018,"houston baptist",1,"detroit"
1119,2018,"niagara",4.5,"massachusetts"
1119,2018,"monmouth",17.5,"virginia"
1119,2018,"north dakota",9.5,"nebraska"
1119,2018,"samford",7.5,"loyola chicago"
1119,2018,"western carolina",27.5,"minnesota"
1119,2018,"california-irvine",13,"arizona state"
1119,2018,"stony brook",25,"michigan state"
1119,2018,"new hampshire",24.5,"florida"
1120,2018,"troy",21,"kentucky"
1120,2018,"long beach state",24,"west virginia"
1120,2018,"cleveland state",6.5,"east carolina"
1120,2018,"oakland",9,"syracuse"
1120,2018,"wisc green bay",18,"mississippi st"
1120,2018,"arkansas-little rock",9.5,"san diego"
1120,2018,"north carolina",-6.5,"stanford"
1120,2018,"umkc",6,"manhattan"
1120,2018,"pennsylvania",-3.5,"northern illinois"
1120,2018,"towson",-8,"florida atlantic"
1120,2018,"la.-lafayette",7,"iowa"
1120,2018,"south dakota state",2,"wyoming"
1120,2018,"richmond",5,"uab"
1120,2018,"buffalo",15.5,"cincinnati"
1120,2018,"prairie view a&m",10,"eastern kentucky"
1120,2018,"eastern washington",6.5,"georgia state"
1120,2018,"va commonwealth",4,"marquette"
1120,2018,"california",17,"wichita state"
1120,2018,"lsu",6,"michigan"
1120,2018,"texas a&m",-5.5,"oklahoma state"
1120,2018,"penn state",-9.5,"pittsburgh"
1120,2018,"baylor",-1,"wisconsin"
1120,2018,"montana",-7.5,"oral roberts"
1120,2018,"california-santa barbara",-3,"pepperdine"
1120,2018,"rice",13,"unlv"
1120,2018,"utah",-1,"mississippi"
1120,2018,"delaware",6.5,"nc greensboro"
1120,2018,"furman",22,"duke"
1120,2018,"rider",7,"geastern washington"
1120,2018,"northern arizona",29,"kansas state"
1120,2018,"nebraska omaha",23.5,"tcu"
1120,2018,"eastern illinois",12.5,"san diego state"
1120,2018,"utah state",-3.5,"portland state"
1120,2018,"jackson state",27.5,"maryland"
1120,2018,"hampton",30,"xavier"
1121,2018,"so illinois",15.5,"louisville"
1121,2018,"ut arlington",9,"alabama"
1121,2018,"pacific",7,"air force"
1121,2018,"davidson",7.5,"nevada"
1121,2018,"manhattan",8,"missouri st"
1121,2018,"northern illinois",-4,"florida atlantic"
1121,2018,"umkc",11,"georgia southern"
1121,2018,"pennsylvania",1.5,"towson"
1121,2018,"iowa",-7,"south dakota state"
1121,2018,"la.-lafayette",1.5,"wyoming"
1121,2018,"uab",-1,"buffalo"
1121,2018,"richmond",16,"cincinnati"
1121,2018,"montana state",-8,"binghamton"
1121,2018,"cs northridge",-1.5,"se missouri st"
1121,2018,"marquette",8,"wichita state"
1121,2018,"va commonwealth",-4,"california"
1121,2018,"michigan",-23,"chaminade"
1121,2018,"notre dame",-9,"lsu"
1121,2018,"oklahoma state",-10.5,"pittsburgh"
1121,2018,"penn state",5.5,"texas a&m"
1121,2018,"louisiana tech",-4.5,"george mason"
1121,2018,"evansville",6,"fresno state"
1121,2018,"ucla",2,"wisconsin"
1121,2018,"montana",-2,"california-santa barbara"
1121,2018,"western carolina",13,"massachusetts"
1121,2018,"morehead state",6.5,"iupui"
1121,2018,"canisius",2,"tennessee state"
1121,2018,"samford",9,"valparaiso"
1121,2018,"sacramento state",8,"uc davis"
1121,2018,"niagara",12,"byu"
1121,2018,"tennessee tech",8.5,"new mexico"
1121,2018,"alabama a&m",37,"minnesota"
1122,2018,"appalachian st",2.5,"james madison"
1122,2018,"toledo",12.5,"syracuse"
1122,2018,"arkansas state",12.5,"indiana"
1122,2018,"miami (fl)",-10,"la salle"
1122,2018,"miami (oh)",10.5,"tulane"
1122,2018,"detroit",11.5,"saint louis"
1122,2018,"missouri st",-10,"florida atlantic"
1122,2018,"umkc",8.5,"pennsylvania"
1122,2018,"georgia southern",1,"towson"
1122,2018,"tennessee",8,"purdue"
1122,2018,"western kentucky",22,"villanova"
1122,2018,"nc state",13.5,"arizona"
1122,2018,"smu",-8,"northern iowa"
1122,2018,"iowa",-4,"uab"
1122,2018,"south dakota state",1,"buffalo"
1122,2018,"la.-lafayette",-5,"richmond"
1122,2018,"wyoming",11,"cincinnati"
1122,2018,"cs northridge",3.5,"binghamton"
1122,2018,"se missouri st",7,"montana state"
1122,2018,"eastern kentucky",1,"eastern washington"
1122,2018,"prairie view a&m",16.5,"georgia state"
1122,2018,"california",-17,"chaminade"
1122,2018,"va commonwealth",4.5,"michigan"
1122,2018,"marquette",-4.5,"lsu"
1122,2018,"wichita state",-2,"notre dame"
1122,2018,"cal poly slo",10.5,"col charleston"
1122,2018,"sam houston st",2,"central mich.igan"
1122,2018,"cs bakersfield",-5.5,"alaska anchorage"
1122,2018,"fresno state",-5.5,"george mason"
1122,2018,"evansville",4,"louisiana tech"
1122,2018,"rice",16.5,"mississippi"
1122,2018,"utah",-1.5,"unlv"
1122,2018,"wofford",23,"texas tech"
1122,2018,"ipfw",18.5,"kentucky"
1122,2018,"belmont",9.5,"providence"
1122,2018,"troy",4,"e tennessee st"
1122,2018,"western illinois",2.5,"siu edwardsville"
1122,2018,"idaho state",6,"san jose state"
1122,2018,"lehigh",-21,"usc"
1123,2018,"long beach state",12,"missouri"
1123,2018,"oregon state",5,"st. johns"
1123,2018,"central florida",-4,"nebraska"
1123,2018,"marist",27,"west virginia"
1123,2018,"villanova",-8.5,"tennessee"
1123,2018,"northern iowa",2,"nc state"
1123,2018,"western kentucky",19,"purdue"
1123,2018,"smu",5.5,"arizona"
1123,2018,"hampton",-5,"northern arizona"
1123,2018,"portland",26.5,"north carolina"
1123,2018,"arkansas",1,"oklahoma"
1123,2018,"connecticut",8,"oregon"
1123,2018,"depaul",14,"michigan state"
1123,2018,"vanderbilt",6,"virginia"
1123,2018,"rhode island",3.5,"seton hall"
1123,2018,"harvard",12,"saint marys ca"
1123,2018,"st. joseph's",-8.5,"washington state"
1123,2018,"georgia",-10.5,"cs fullerton"
1123,2018,"sacramento state",17.5,"san diego state"
1123,2018,"portland state",23,"duke"
1123,2018,"butler",1.5,"texas"
1123,2018,"florida",-12.5,"stanford"
1123,2018,"ohio state",6,"gonzaga"
1123,2018,"geastern washington",18.5,"xavier"
1123,2018,"kansas state",-3.5,"arizona state"
